date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:15	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2010%20May%202024%2017:59:57%20GMT	https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
12:01:15	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot?	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41dd41d.eot	(from https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
12:01:15	81612/81612	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20May%202024%2017:59:57%20GMT	https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
12:01:16	97804/97804	---M--	200	added ('OK')	font/woff	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
12:01:16	151368/151368	---M--	200	added ('OK')	font/ttf	date:Fri,%2010%20May%202024%2017:59:57%20GMT	https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
12:01:16	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://baseddoge.meme/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
12:01:17	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.eot	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.eot	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:17	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400d41d.eot?	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400d41dd41d.eot	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:17	74508/74508	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.woff2	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.woff2	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:18	87352/87352	---M--	200	added ('OK')	font/woff	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.woff	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.woff	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:18	129048/129048	---M--	200	added ('OK')	font/ttf	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.ttf	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.ttf	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:18	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.eot	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.eot	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:18	689922/689922	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.svg	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-brands-400.svg	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:18	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400d41d.eot?	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400d41dd41d.eot	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:19	13580/13580	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.woff2	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.woff2	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:19	16804/16804	---M--	200	added ('OK')	font/woff	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.woff	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.woff	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:19	34092/34092	---M--	200	added ('OK')	font/ttf	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.ttf	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.ttf	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:19	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.svg	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-regular-400.svg	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:20	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.eot	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.eot	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:20	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900d41d.eot?	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900d41dd41d.eot	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:20	75440/75440	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.woff2	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.woff2	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:20	98020/98020	---M--	200	added ('OK')	font/woff	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.woff	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.woff	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:20	191832/191832	---M--	200	added ('OK')	font/ttf	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.ttf	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.ttf	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
12:01:21	839388/839388	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2010%20May%202024%2017:59:58%20GMT	https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.svg	D:/baseddoge/BASEDDOGE/baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fa-solid-900.svg	(from https://baseddoge.meme/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css)
